-0,1411631
-0,1556746
-0,1925486
-0,2551718
-0,3742366
-0,2211114
0,1091129
-0,3881215
0,4324654
-0,3637557
-0,244832
-0,4184604
0,06411427
0,4017839
0,3999583
0,4481812
0,2008761
0,2493898
0,04575652
-0,4470258
0,3546472
-0,1716594
0,01126629
-0,358222
0,373638
-0,4120404
0,2164757
-0,4206294
-0,2055613
0,4652152
0,03303987
